A,admit,B,C,Random
2917.0,False,3396.0,-3296.0,-1.5678494253654558
2930.0,True,3396.0,-3315.0,0.30735561670797007
2811.0,False,3396.0,-3190.0,0.34981002456790755
2925.0,False,3396.0,-3307.0,0.07716649621771673
2970.0,True,3396.0,-3357.0,-0.10342122429028393
2687.0,False,3396.0,-3071.0,0.26427827164563655
2719.0,True,3396.0,-3105.0,0.050237699165680445
2776.0,False,3396.0,-3154.0,-0.38501181171286364
2805.0,False,3396.0,-3184.0,-1.6380190574360167
2837.0,False,3396.0,-3220.0,-0.6451097546051243
2996.0,False,3396.0,-3376.0,-1.3650117954266352
2886.0,True,3396.0,-3269.0,-1.2239302667622565
2753.0,False,3396.0,-3134.0,-0.6515903476058171
2936.0,False,3396.0,-3319.0,1.5499444050175395
2958.0,True,3396.0,-3342.0,-0.1469920016284886
2897.0,True,3396.0,-3277.0,-0.4516494761596227
2664.0,False,3396.0,-3048.0,-0.7020430938773524
2968.0,True,3396.0,-3354.0,1.8314687658543538
2923.0,True,3396.0,-3302.0,0.5798672852951321
2856.0,False,3396.0,-3245.0,0.8178996580250286
2660.0,True,3396.0,-3041.0,0.957942055215684
2971.0,False,3396.0,-3358.0,0.050237699165680445
2672.0,True,3396.0,-3053.0,0.8926073382993092
2956.0,True,3396.0,-3338.0,1.5499444050175395
2934.0,True,3396.0,-3318.0,-0.34405395670422656
2873.0,True,3396.0,-3255.0,0.18469030586490842
2696.0,True,3396.0,-3081.0,1.197256923645228
2674.0,False,3396.0,-3058.0,0.5320161988219431
2997.0,True,3396.0,-3377.0,0.5999387299962045
3004.0,True,3396.0,-3380.0,1.7586304841951335
2850.0,False,3396.0,-3235.0,-0.07721104522304557
2987.0,True,3396.0,-3370.0,-1.3118262323501595
2724.0,False,3396.0,-3109.0,-0.716812320602805
2653.0,False,3396.0,-3034.0,-1.0299622747769357
2957.0,True,3396.0,-3341.0,0.050237699165680445
2944.0,True,3396.0,-3328.0,0.14099269961206
2753.0,False,3396.0,-3134.0,-0.9295008601924101
2934.0,True,3396.0,-3318.0,1.987285999230808
2962.0,True,3396.0,-3347.0,0.3853273797288368
3010.0,True,3396.0,-3387.0,-0.03581557870646293
2646.0,True,3396.0,-3029.0,-0.11121606134870032
2929.0,True,3396.0,-3312.0,0.8071325966373103
2859.0,False,3396.0,-3248.0,0.37570801834567197
2938.0,False,3396.0,-3321.0,-1.6380190574360167
2756.0,True,3396.0,-3135.0,0.9282556913443245
2759.0,False,3396.0,-3138.0,-0.917966104610736
2719.0,False,3396.0,-3105.0,-0.607558791779556
2664.0,False,3396.0,-3048.0,-0.6881403451777238
2966.0,True,3396.0,-3353.0,-0.34405395670422656
2760.0,True,3396.0,-3140.0,-1.103198365721683
2677.0,False,3396.0,-3064.0,0.3496600472996937
2682.0,False,3396.0,-3067.0,-0.8516521743343933
2834.0,True,3396.0,-3214.0,0.15809922532318443
2810.0,True,3396.0,-3189.0,0.12862745040496654
2698.0,False,3396.0,-3083.0,1.06015381867127
2826.0,False,3396.0,-3204.0,0.3496600472996937
2952.0,True,3396.0,-3333.0,1.6296521311127987
2789.0,False,3396.0,-3167.0,0.12862745040496654
2845.0,True,3396.0,-3232.0,-0.9049378329380663
2777.0,True,3396.0,-3156.0,-0.9824773935383097
2670.0,True,3396.0,-3051.0,0.6544410271056211
2789.0,False,3396.0,-3167.0,-0.45783838618248923
2710.0,False,3396.0,-3093.0,0.015628333949603047
2756.0,True,3396.0,-3135.0,0.041297455587439386
2764.0,False,3396.0,-3144.0,-0.06099397185538355
2906.0,True,3396.0,-3284.0,0.07269052432934134
3005.0,False,3396.0,-3382.0,-1.1035793172157708
2756.0,False,3396.0,-3135.0,-1.7101583926566255
2901.0,True,3396.0,-3281.0,-0.4555295260238707
2962.0,False,3396.0,-3347.0,-0.32666324750904396
2751.0,True,3396.0,-3131.0,1.186744620177331
2940.0,False,3396.0,-3322.0,-0.08086849786546131
2641.0,True,3396.0,-3017.0,-0.607558791779556
2779.0,False,3396.0,-3158.0,0.29157367668197276
2783.0,True,3396.0,-3163.0,0.957942055215684
2700.0,False,3396.0,-3084.0,1.186744620177331
2664.0,True,3396.0,-3048.0,-0.7020430938773524
2897.0,False,3396.0,-3277.0,-0.6777053697521062
2970.0,False,3396.0,-3357.0,-2.5065615705367166
2697.0,True,3396.0,-3082.0,-0.34513688113802715
2785.0,True,3396.0,-3164.0,-0.5387508373460957
2797.0,True,3396.0,-3173.0,-1.2239302667622565
2845.0,True,3396.0,-3232.0,-2.123885724309807
2743.0,True,3396.0,-3124.0,-1.4382679783173666
2679.0,False,3396.0,-3065.0,0.7579318499236195
2834.0,True,3396.0,-3214.0,0.7114205794654951
2729.0,True,3396.0,-3112.0,-0.3652309774898465
2936.0,True,3396.0,-3319.0,-0.6515903476058171
2721.0,True,3396.0,-3106.0,0.7114205794654951
2993.0,True,3396.0,-3375.0,0.8509079621679722
2873.0,True,3396.0,-3255.0,0.6688501305462181
2642.0,True,3396.0,-3019.0,-0.4516494761596227
2710.0,True,3396.0,-3093.0,-1.5678494253654558
2798.0,False,3396.0,-3178.0,-0.04901934083803673
2718.0,False,3396.0,-3104.0,0.30735561670797007
2900.0,True,3396.0,-3280.0,0.6255180168310357
2695.0,True,3396.0,-3080.0,-1.6380190574360167
2813.0,False,3396.0,-3195.0,1.496054311489183
2753.0,True,3396.0,-3134.0,-1.8927521775900518
2809.0,False,3396.0,-3187.0,-0.41360566562964274
2860.0,True,3396.0,-3249.0,0.7114205794654951
2906.0,False,3396.0,-3284.0,-1.2239302667622565
2707.0,True,3396.0,-3089.0,0.2909573643394854
2764.0,True,3396.0,-3144.0,0.6256409336460008
2667.0,False,3396.0,-3049.0,-0.4555295260238707
2756.0,True,3396.0,-3135.0,1.1241227199860135
2954.0,False,3396.0,-3335.0,1.7495867431869394
2801.0,False,3396.0,-3179.0,-0.561327996442206
2992.0,True,3396.0,-3374.0,-0.15851957302697
2954.0,False,3396.0,-3335.0,-1.3118262323501595
2945.0,False,3396.0,-3329.0,0.2790938583451852
2760.0,True,3396.0,-3140.0,0.8178996580250286
2944.0,False,3396.0,-3328.0,-1.4575414994649305
2687.0,False,3396.0,-3071.0,-0.6172022466479616
2650.0,False,3396.0,-3031.0,-0.21803589539237384
2807.0,True,3396.0,-3186.0,1.0915168519224618
2969.0,False,3396.0,-3355.0,0.7290736450023644
2645.0,False,3396.0,-3026.0,1.5792228155073915
2795.0,True,3396.0,-3171.0,-1.4575414994649305
2993.0,True,3396.0,-3375.0,1.1241227199860135
2970.0,True,3396.0,-3357.0,2.3079262506161107
2710.0,False,3396.0,-3093.0,2.8243405910030464
2998.0,True,3396.0,-3378.0,0.9216601119244593
2761.0,False,3396.0,-3141.0,0.8926073382993092
2826.0,False,3396.0,-3204.0,-0.15851957302697
2779.0,True,3396.0,-3158.0,0.26427827164563655
2826.0,True,3396.0,-3204.0,0.031405865532776446
2867.0,False,3396.0,-3250.0,0.8294848419317484
2838.0,True,3396.0,-3223.0,0.4254999332402303
2844.0,False,3396.0,-3231.0,0.39815726512253713
2932.0,True,3396.0,-3316.0,-0.1524598363805439
2771.0,True,3396.0,-3148.0,-0.5859176733177553
2888.0,True,3396.0,-3272.0,0.4991058161377494
2650.0,False,3396.0,-3031.0,-0.3652309774898465
2970.0,True,3396.0,-3357.0,-1.4575414994649305
2794.0,False,3396.0,-3169.0,-1.0560207999666675
2775.0,True,3396.0,-3153.0,-1.2968219479558465
2979.0,False,3396.0,-3363.0,-1.3118262323501595
2916.0,False,3396.0,-3295.0,-0.01108200394860206
2760.0,False,3396.0,-3140.0,-1.0447991940210335
2744.0,False,3396.0,-3125.0,-0.8036645679697308
2940.0,False,3396.0,-3322.0,1.0915168519224618
2710.0,True,3396.0,-3093.0,-1.3118262323501595
2805.0,True,3396.0,-3184.0,-1.5678494253654558
2960.0,True,3396.0,-3346.0,-0.523565988406583
2789.0,False,3396.0,-3167.0,-0.11121606134870032
2659.0,True,3396.0,-3039.0,-0.3021705869826214
2838.0,False,3396.0,-3223.0,1.353882374165413
2690.0,True,3396.0,-3072.0,0.24609361531640883
2677.0,True,3396.0,-3064.0,0.4494839128323069
2674.0,False,3396.0,-3058.0,0.7479202561175338
2769.0,False,3396.0,-3146.0,-0.10342122429028393
2838.0,True,3396.0,-3223.0,0.7479202561175338
2850.0,False,3396.0,-3235.0,-1.3650117954266352
2889.0,True,3396.0,-3274.0,-1.2096847428411075
2702.0,False,3396.0,-3086.0,1.0375499442578993
2702.0,True,3396.0,-3086.0,-1.776001754048402
2724.0,True,3396.0,-3109.0,0.5724003111756757
2818.0,True,3396.0,-3199.0,-0.614528783691095
2662.0,False,3396.0,-3045.0,-0.6451097546051243
2646.0,False,3396.0,-3029.0,0.5320161988219431
2878.0,False,3396.0,-3261.0,-0.8036645679697308
2915.0,True,3396.0,-3293.0,-0.6628909175509482
2860.0,False,3396.0,-3249.0,0.09807753953894455
2783.0,True,3396.0,-3163.0,-1.1035793172157708
2965.0,True,3396.0,-3351.0,0.14099269961206
2794.0,True,3396.0,-3169.0,0.16802534053252852
3010.0,False,3396.0,-3387.0,0.09807753953894455
2771.0,False,3396.0,-3148.0,-0.917966104610736
2972.0,False,3396.0,-3360.0,-1.7858564919341111
2855.0,True,3396.0,-3244.0,-0.14407755572161546
2822.0,False,3396.0,-3201.0,0.5540677711159071
2794.0,True,3396.0,-3169.0,0.1488868039176911
2889.0,True,3396.0,-3274.0,-0.8036645679697308
2780.0,True,3396.0,-3160.0,-1.1035793172157708
2653.0,True,3396.0,-3034.0,-0.884792714026901
2822.0,False,3396.0,-3201.0,-0.6197621282538777
2696.0,False,3396.0,-3081.0,-0.6515903476058171
2803.0,False,3396.0,-3183.0,0.5798672852951321
2806.0,False,3396.0,-3185.0,-0.17908328501615625
2693.0,True,3396.0,-3077.0,0.8926073382993092
3007.0,True,3396.0,-3386.0,0.6791527754381954
2897.0,True,3396.0,-3277.0,0.7579318499236195
2694.0,False,3396.0,-3079.0,0.8004195252276822
2664.0,False,3396.0,-3048.0,-0.5387508373460957
2881.0,True,3396.0,-3265.0,-0.03227061104947032
2756.0,True,3396.0,-3135.0,-0.01108200394860206
2925.0,False,3396.0,-3307.0,2.5269424258736217
2844.0,True,3396.0,-3231.0,0.8294848419317484
2839.0,False,3396.0,-3227.0,-1.5678494253654558
2957.0,False,3396.0,-3341.0,0.015628333949603047
2703.0,True,3396.0,-3088.0,0.8868973900973003
2746.0,False,3396.0,-3126.0,0.6255180168310357
2889.0,True,3396.0,-3274.0,-0.17908328501615625
2823.0,False,3396.0,-3203.0,-1.2239302667622565
2765.0,True,3396.0,-3145.0,-0.15851957302697
3012.0,True,3396.0,-3393.0,0.6791527754381954
2918.0,True,3396.0,-3297.0,-0.6197621282538777
2787.0,True,3396.0,-3165.0,-1.092302764672579
2919.0,True,3396.0,-3300.0,-0.34405395670422656
2926.0,False,3396.0,-3310.0,0.3853273797288368
2813.0,False,3396.0,-3195.0,1.1241227199860135
2826.0,False,3396.0,-3204.0,-0.1923509647811225
2834.0,False,3396.0,-3214.0,0.34981002456790755
2903.0,True,3396.0,-3283.0,1.7495867431869394
2901.0,True,3396.0,-3281.0,0.6255180168310357
2974.0,False,3396.0,-3362.0,-1.7101583926566255
2660.0,False,3396.0,-3041.0,0.2909573643394854
2797.0,False,3396.0,-3173.0,-1.5678494253654558
2811.0,False,3396.0,-3190.0,1.3054888071543291
2837.0,True,3396.0,-3220.0,0.7114205794654951
2990.0,False,3396.0,-3372.0,-1.2096847428411075
2882.0,False,3396.0,-3266.0,0.8294848419317484
2831.0,True,3396.0,-3210.0,0.5050310882737669
2697.0,False,3396.0,-3082.0,-1.3650117954266352
2719.0,False,3396.0,-3105.0,0.240215843946223
2787.0,True,3396.0,-3165.0,-0.1524598363805439
2711.0,False,3396.0,-3094.0,0.4795175480016086
2648.0,True,3396.0,-3030.0,-0.34405395670422656
2857.0,True,3396.0,-3247.0,2.5269424258736217
2965.0,False,3396.0,-3351.0,0.609148120907177
2844.0,True,3396.0,-3231.0,0.45359552350921845
2816.0,False,3396.0,-3197.0,-0.17908328501615625
2653.0,False,3396.0,-3034.0,-0.4776355826040052
2900.0,False,3396.0,-3280.0,0.37570801834567197
2668.0,False,3396.0,-3050.0,0.4494839128323069
2934.0,False,3396.0,-3318.0,-0.8181888834223072
2933.0,False,3396.0,-3317.0,-2.123885724309807
2750.0,True,3396.0,-3129.0,0.19260691873130514
2834.0,False,3396.0,-3214.0,0.2790938583451852
2739.0,False,3396.0,-3118.0,0.6255180168310357
2815.0,False,3396.0,-3196.0,0.16802534053252852
2972.0,True,3396.0,-3360.0,0.16802534053252852
2780.0,True,3396.0,-3160.0,-1.7101583926566255
2973.0,True,3396.0,-3361.0,-0.7076594656187808
2645.0,True,3396.0,-3026.0,1.1241227199860135
2763.0,True,3396.0,-3143.0,0.5724003111756757
2693.0,False,3396.0,-3077.0,1.3054888071543291
2734.0,False,3396.0,-3115.0,1.06015381867127
2812.0,True,3396.0,-3192.0,0.5320161988219431
2845.0,False,3396.0,-3232.0,-0.9295008601924101
2785.0,True,3396.0,-3164.0,-1.0299622747769357
2795.0,True,3396.0,-3171.0,-0.8181888834223072
2726.0,True,3396.0,-3111.0,-1.0962650868952017
2962.0,False,3396.0,-3347.0,-1.3505459643429831
2753.0,True,3396.0,-3134.0,0.7774173527645112
2973.0,True,3396.0,-3361.0,-0.561327996442206
2887.0,True,3396.0,-3270.0,1.5792228155073915
2711.0,True,3396.0,-3094.0,1.484126028535965
2668.0,True,3396.0,-3050.0,-0.8516521743343933
2948.0,True,3396.0,-3331.0,0.609148120907177
2659.0,False,3396.0,-3039.0,0.957942055215684
2992.0,False,3396.0,-3374.0,-1.092302764672579
2694.0,False,3396.0,-3079.0,0.22900639245934026
2915.0,False,3396.0,-3293.0,-0.7859794605079495
2873.0,True,3396.0,-3255.0,1.3934645275244315
2798.0,True,3396.0,-3178.0,0.7579318499236195
2641.0,False,3396.0,-3017.0,-0.15851957302697
2874.0,True,3396.0,-3257.0,-2.896245378193689
2997.0,True,3396.0,-3377.0,0.4254999332402303
3011.0,True,3396.0,-3392.0,-0.9958053947902291
2914.0,True,3396.0,-3292.0,-1.5678494253654558
2903.0,True,3396.0,-3283.0,-2.172659546014036
2952.0,False,3396.0,-3333.0,0.7774173527645112
2646.0,False,3396.0,-3029.0,-0.884792714026901
2816.0,False,3396.0,-3197.0,0.8004195252276822
2687.0,True,3396.0,-3071.0,-1.7858564919341111
2881.0,True,3396.0,-3265.0,-0.6197621282538777
2782.0,False,3396.0,-3161.0,0.0037056718478473256
2899.0,False,3396.0,-3279.0,-0.32947930021798605
2992.0,False,3396.0,-3374.0,0.5999387299962045
2993.0,True,3396.0,-3375.0,-1.8927521775900518
2903.0,False,3396.0,-3283.0,0.07269052432934134
2845.0,False,3396.0,-3232.0,0.07269052432934134
2719.0,False,3396.0,-3105.0,-0.6628909175509482
2954.0,True,3396.0,-3335.0,-0.01108200394860206
2659.0,False,3396.0,-3039.0,-1.8927521775900518
2780.0,False,3396.0,-3160.0,0.07960786237603638
2906.0,True,3396.0,-3284.0,0.8251082646676346
2660.0,True,3396.0,-3041.0,-0.8516521743343933
2694.0,False,3396.0,-3079.0,-0.06417416128881928
2809.0,True,3396.0,-3187.0,-0.06417416128881928
2691.0,False,3396.0,-3073.0,-1.103198365721683
2911.0,True,3396.0,-3287.0,-2.896245378193689
3011.0,True,3396.0,-3392.0,-1.2295395944524168
2996.0,False,3396.0,-3376.0,1.7586304841951335
2952.0,True,3396.0,-3333.0,-1.3230797934074983
2831.0,False,3396.0,-3210.0,1.1905585943435961
3007.0,True,3396.0,-3386.0,0.39815726512253713
2693.0,True,3396.0,-3077.0,-0.3397490076475238
2807.0,True,3396.0,-3186.0,-0.5265216870960431
2756.0,True,3396.0,-3135.0,-0.06862404608546861
2958.0,False,3396.0,-3342.0,1.5792228155073915
2707.0,True,3396.0,-3089.0,-1.3230797934074983
2646.0,True,3396.0,-3029.0,-0.9295008601924101
2716.0,True,3396.0,-3100.0,1.0490192258368893
2847.0,True,3396.0,-3233.0,0.4373231870389607
2880.0,True,3396.0,-3263.0,0.6255180168310357
2807.0,True,3396.0,-3186.0,0.4494839128323069
2651.0,False,3396.0,-3032.0,-1.9573285891339898
2888.0,True,3396.0,-3272.0,-0.35367575956700603
2674.0,False,3396.0,-3058.0,-0.6129732712706896
2929.0,False,3396.0,-3312.0,-0.12269893359572415
2944.0,True,3396.0,-3328.0,1.0490192258368893
2990.0,False,3396.0,-3372.0,-0.5817720333920541
2982.0,True,3396.0,-3365.0,-0.5817720333920541
2836.0,True,3396.0,-3216.0,-0.14407755572161546
2837.0,True,3396.0,-3220.0,2.3079262506161107
3010.0,True,3396.0,-3387.0,-0.3652309774898465
2698.0,False,3396.0,-3083.0,0.0785870297191498
2677.0,True,3396.0,-3064.0,-0.20218265243389405
2712.0,True,3396.0,-3095.0,0.19260691873130514
2958.0,False,3396.0,-3342.0,0.6256409336460008
2871.0,True,3396.0,-3254.0,1.0075236898369222
2966.0,True,3396.0,-3353.0,1.5499444050175395
2988.0,True,3396.0,-3371.0,-0.8391996673390064
2868.0,False,3396.0,-3251.0,0.8509079621679722
2827.0,False,3396.0,-3205.0,-2.172659546014036
2738.0,False,3396.0,-3117.0,-0.523565988406583
2661.0,True,3396.0,-3042.0,0.30735561670797007
2835.0,True,3396.0,-3215.0,1.7586304841951335
2903.0,False,3396.0,-3283.0,0.3496600472996937
2779.0,False,3396.0,-3158.0,-0.04901934083803673
2900.0,True,3396.0,-3280.0,-0.6129732712706896
2962.0,True,3396.0,-3347.0,-0.9824773935383097
2940.0,True,3396.0,-3322.0,-0.41360566562964274
2999.0,True,3396.0,-3379.0,-0.8181888834223072
2717.0,True,3396.0,-3102.0,-2.0650730462563205
2930.0,True,3396.0,-3315.0,-0.38501181171286364
2711.0,False,3396.0,-3094.0,1.2669211491866228
2779.0,False,3396.0,-3158.0,0.09807753953894455
2779.0,False,3396.0,-3158.0,-1.8927521775900518
2953.0,False,3396.0,-3334.0,1.3054888071543291
2828.0,False,3396.0,-3207.0,-0.9399578291500665
2700.0,True,3396.0,-3084.0,-0.14407755572161546
2775.0,False,3396.0,-3153.0,-0.6690627386599166
2816.0,False,3396.0,-3197.0,-0.32947930021798605
2880.0,False,3396.0,-3263.0,1.197256923645228
2924.0,True,3396.0,-3304.0,-0.5177474472222198
2743.0,False,3396.0,-3124.0,0.07269052432934134
2806.0,True,3396.0,-3185.0,0.041297455587439386
2769.0,False,3396.0,-3146.0,0.9720669657397218
2955.0,False,3396.0,-3336.0,-1.0962650868952017
2690.0,False,3396.0,-3072.0,1.353882374165413
2751.0,False,3396.0,-3131.0,-0.10342122429028393
2923.0,False,3396.0,-3302.0,1.1395655360254693
2718.0,True,3396.0,-3104.0,-0.9295008601924101
2733.0,False,3396.0,-3114.0,-0.5330804020158332
2856.0,True,3396.0,-3245.0,-2.0650730462563205
2970.0,False,3396.0,-3357.0,-0.41360566562964274
2853.0,False,3396.0,-3240.0,0.6544410271056211
2751.0,True,3396.0,-3131.0,-0.6777053697521062
2775.0,False,3396.0,-3153.0,0.9720669657397218
2672.0,True,3396.0,-3053.0,0.09807753953894455
2651.0,False,3396.0,-3032.0,-0.614528783691095
2953.0,True,3396.0,-3334.0,-0.8391996673390064
2916.0,False,3396.0,-3295.0,-0.12269893359572415
2674.0,True,3396.0,-3058.0,-0.2974722008738501
2901.0,True,3396.0,-3281.0,0.7396631517246713
2735.0,True,3396.0,-3116.0,0.26427827164563655
2646.0,True,3396.0,-3029.0,0.8509079621679722
2687.0,True,3396.0,-3071.0,-2.123885724309807
2945.0,True,3396.0,-3329.0,1.1210406673244715
2915.0,False,3396.0,-3293.0,-0.6172022466479616
2759.0,True,3396.0,-3138.0,1.5792228155073915
2756.0,False,3396.0,-3135.0,0.24609361531640883
2744.0,True,3396.0,-3125.0,-0.1384459839837738
2924.0,True,3396.0,-3304.0,-0.9399578291500665
2843.0,True,3396.0,-3229.0,0.8696159201056601
3012.0,False,3396.0,-3393.0,0.8926073382993092
2780.0,True,3396.0,-3160.0,-0.03581557870646293
2694.0,False,3396.0,-3079.0,-1.2096847428411075
2770.0,False,3396.0,-3147.0,-1.2096847428411075
2641.0,True,3396.0,-3017.0,-0.06417416128881928
2687.0,False,3396.0,-3071.0,0.4322729506341555
2964.0,True,3396.0,-3349.0,-1.2239302667622565
2668.0,False,3396.0,-3050.0,0.7396631517246713
2837.0,True,3396.0,-3220.0,0.041297455587439386
2702.0,True,3396.0,-3086.0,-0.523565988406583
2859.0,False,3396.0,-3248.0,-2.5065615705367166
2839.0,True,3396.0,-3227.0,0.6688501305462181
2828.0,False,3396.0,-3207.0,0.9282556913443245
2670.0,False,3396.0,-3051.0,1.3071527542824282
2867.0,False,3396.0,-3250.0,0.050237699165680445
2972.0,False,3396.0,-3360.0,-0.06862404608546861
2759.0,True,3396.0,-3138.0,-1.8927521775900518
2684.0,True,3396.0,-3069.0,-0.2359599872109716
2879.0,True,3396.0,-3262.0,0.5320161988219431
2691.0,True,3396.0,-3073.0,-0.03227061104947032
2759.0,False,3396.0,-3138.0,-0.11121606134870032
2847.0,True,3396.0,-3233.0,0.240215843946223
2776.0,True,3396.0,-3154.0,1.1905585943435961
2765.0,False,3396.0,-3145.0,1.5499444050175395
2675.0,False,3396.0,-3060.0,0.0785870297191498
2668.0,True,3396.0,-3050.0,1.197256923645228
2761.0,True,3396.0,-3141.0,-0.08086849786546131
2831.0,True,3396.0,-3210.0,0.34981002456790755
2684.0,False,3396.0,-3069.0,-0.3397490076475238
3004.0,False,3396.0,-3380.0,-0.4776355826040052
2721.0,True,3396.0,-3106.0,-1.3505459643429831
2873.0,False,3396.0,-3255.0,1.06015381867127
2664.0,True,3396.0,-3048.0,1.638369732270941
2936.0,True,3396.0,-3319.0,-0.9399578291500665
2988.0,True,3396.0,-3371.0,0.22527411724754953
2940.0,True,3396.0,-3322.0,-0.6881403451777238
2735.0,True,3396.0,-3116.0,1.3071527542824282
2782.0,True,3396.0,-3161.0,-0.10342122429028393
2820.0,True,3396.0,-3200.0,-0.6515903476058171
2733.0,True,3396.0,-3114.0,-0.8516521743343933
2744.0,True,3396.0,-3125.0,-2.426382070535208
2886.0,False,3396.0,-3269.0,0.34981002456790755
2966.0,False,3396.0,-3353.0,-0.06862404608546861
2843.0,False,3396.0,-3229.0,-1.9573285891339898
2918.0,False,3396.0,-3297.0,-0.3021705869826214
2973.0,True,3396.0,-3361.0,-0.6515903476058171
2771.0,False,3396.0,-3148.0,0.6256409336460008
2764.0,False,3396.0,-3144.0,-0.7020430938773524
2853.0,False,3396.0,-3240.0,1.8761808392158863
2916.0,False,3396.0,-3295.0,0.29157367668197276
2944.0,False,3396.0,-3328.0,-0.1524598363805439
2944.0,False,3396.0,-3328.0,-1.0447991940210335
2750.0,False,3396.0,-3129.0,-0.14407755572161546
2681.0,False,3396.0,-3066.0,0.07716649621771673
2695.0,True,3396.0,-3080.0,-0.14407755572161546
2890.0,False,3396.0,-3275.0,0.392644115650968
2896.0,False,3396.0,-3276.0,2.8243405910030464
2966.0,False,3396.0,-3353.0,0.6255180168310357
2853.0,False,3396.0,-3240.0,0.24609361531640883
2679.0,True,3396.0,-3065.0,-1.7101583926566255
2828.0,False,3396.0,-3207.0,-0.35367575956700603
2810.0,True,3396.0,-3189.0,0.6662796720435231
2958.0,True,3396.0,-3342.0,0.07269052432934134
2693.0,False,3396.0,-3077.0,-0.03227061104947032
2883.0,False,3396.0,-3268.0,0.4254999332402303
2803.0,True,3396.0,-3183.0,0.2909573643394854
2930.0,True,3396.0,-3315.0,-0.32666324750904396
2730.0,False,3396.0,-3113.0,-0.1923509647811225
2980.0,False,3396.0,-3364.0,0.1488868039176911
2896.0,True,3396.0,-3276.0,-0.07721104522304557
2890.0,False,3396.0,-3275.0,-0.9049378329380663
2903.0,True,3396.0,-3283.0,1.484126028535965
2777.0,False,3396.0,-3156.0,1.1210406673244715
2843.0,False,3396.0,-3229.0,1.2669211491866228
2867.0,False,3396.0,-3250.0,-0.917966104610736
2718.0,False,3396.0,-3104.0,-0.716812320602805
2779.0,True,3396.0,-3158.0,-1.0962650868952017
2769.0,False,3396.0,-3146.0,-1.8400677445057527
2890.0,True,3396.0,-3275.0,1.0490192258368893
2697.0,False,3396.0,-3082.0,1.0075236898369222
2709.0,True,3396.0,-3091.0,-0.17908328501615625
2641.0,False,3396.0,-3017.0,-1.0962650868952017
2726.0,False,3396.0,-3111.0,-0.6628909175509482
2778.0,False,3396.0,-3157.0,0.19260691873130514
2815.0,False,3396.0,-3196.0,-0.9399578291500665
2857.0,True,3396.0,-3247.0,0.050237699165680445
2847.0,False,3396.0,-3233.0,0.7479202561175338
2988.0,False,3396.0,-3371.0,0.0785870297191498
2764.0,True,3396.0,-3144.0,-0.523565988406583
2868.0,False,3396.0,-3251.0,0.5724003111756757
2664.0,False,3396.0,-3048.0,0.45359552350921845
2946.0,True,3396.0,-3330.0,-1.103198365721683
2936.0,True,3396.0,-3319.0,-0.38501181171286364
2915.0,True,3396.0,-3293.0,1.3071527542824282
2729.0,True,3396.0,-3112.0,-1.5678494253654558
2654.0,False,3396.0,-3037.0,0.24609361531640883
2993.0,True,3396.0,-3375.0,-1.5678494253654558
2914.0,True,3396.0,-3292.0,0.4373231870389607
2775.0,True,3396.0,-3153.0,-2.172659546014036
2654.0,False,3396.0,-3037.0,-0.4776355826040052
2831.0,True,3396.0,-3210.0,1.6296521311127987
