A,B,C,Random,Constant,admit
2782,5564,-2433,-1.237815498826849,1.0120750319495193,True
2799,5598,-2433,0.7077519354554754,0.9828429168136187,True
2964,5928,-2433,0.7310006267854814,1.0059074433551032,False
2812,5624,-2433,-0.32789471651291785,0.9965590197173767,True
2978,5956,-2433,0.632407739055521,0.991223826431371,True
2662,5324,-2433,0.3376026620752022,1.0005500293603338,True
2648,5296,-2433,-0.0332299906444608,1.0021503194294346,False
2775,5550,-2433,-0.5621680265783021,1.0013807840841755,True
2844,5688,-2433,-1.9689231424160831,1.0000922699299546,False
2625,5250,-2433,2.1531824575115563,0.999036153636851,False
2744,5488,-2433,0.4253213083301104,1.004805867584277,False
2679,5358,-2433,-1.1913034972026486,0.9987528184176352,True
2834,5668,-2433,-0.3574454228104272,1.0143636803424376,False
2967,5934,-2433,0.25988279424842353,0.9868703147005272,False
2668,5336,-2433,0.5087250232299338,0.9892967945134816,True
2620,5240,-2433,1.1839874431968893,1.0016663789531184,True
2853,5706,-2433,1.0901834710204468,1.0005305931293262,False
2856,5712,-2433,-1.5137143926128271,0.9858317647205082,True
2697,5394,-2433,-0.7076694656187807,0.9903660365880144,False
2743,5486,-2433,-0.4242363333980435,1.0081575448665208,True
2854,5708,-2433,0.21645858958197486,0.9959397084558729,False
2782,5564,-2433,0.8622235118869771,1.0085071939446064,False
2716,5432,-2433,1.1282397832688376,1.0019298964177292,False
2660,5320,-2433,-0.11806852699107874,1.0220201392465962,False
2954,5908,-2433,1.7269638512334051,1.0005500293603338,False
2991,5982,-2433,-0.917976104610736,0.999036153636851,True
2814,5628,-2433,0.7310006267854814,0.9967219354012348,True
2877,5754,-2433,-1.3525086894407223,0.9969093376326174,True
2720,5440,-2433,-0.1599385299634271,0.9988701887689339,True
2736,5472,-2433,-0.7798529462216388,1.0029967197733793,False
2844,5688,-2433,0.4877748210843382,0.9941042100406388,False
2740,5480,-2433,0.7569886166453519,1.0018699020972466,False
2923,5846,-2433,1.0488641418753621,0.989966981690245,False
2717,5434,-2433,-0.7020530938773524,0.9987528184176352,False
2842,5684,-2433,-0.26451484131061076,1.0019298964177292,False
2921,5842,-2433,-0.7170161491279362,1.0079492311387557,True
2969,5938,-2433,-0.5976676832548571,1.019920366359593,False
2884,5768,-2433,-2.6042138566271342,1.0166514238254378,False
2945,5890,-2433,1.6964563682900382,1.0040684763513978,False
2776,5552,-2433,0.21645858958197486,1.0069593210094085,True
2736,5472,-2433,-0.07587145068502332,1.0025373729677483,True
2883,5766,-2433,0.5773635251066616,1.019920366359593,True
2833,5666,-2433,0.18517553682991406,0.9981591313298408,True
2775,5550,-2433,-1.5841359430054898,0.9983585058727823,True
2853,5706,-2433,-1.9689231424160831,1.0018699020972466,True
2625,5250,-2433,1.849362141386381,0.9784708648424248,True
2759,5518,-2433,-0.7798529462216388,0.9997178212106277,True
2838,5676,-2433,-0.7908993816675531,1.0005305931293262,False
2936,5872,-2433,0.22668424849459717,0.9828429168136187,True
2781,5562,-2433,-0.4911537471421047,0.990322476604529,False
2970,5940,-2433,0.6928575842374367,1.0085071939446064,True
2875,5750,-2433,-1.040193719815898,0.9957000859138516,False
2707,5414,-2433,1.0375399442578992,0.9957000859138516,True
2700,5400,-2433,0.9256722095027217,0.9801916352907737,True
2991,5982,-2433,-0.4242363333980435,0.9925118832897643,True
2770,5540,-2433,0.29698467323318606,1.0036660624701381,False
2990,5980,-2433,0.02131164867194222,1.0063818699884857,False
2902,5804,-2433,0.7533416211045325,1.006072890151017,True
2814,5628,-2433,1.1526481032616924,1.019920366359593,True
2654,5308,-2433,1.775310892609512,1.0028933890564298,False
2687,5374,-2433,-0.03703679704841202,0.9998602677152393,True
2650,5300,-2433,-1.92767257934561,1.006314186062724,False
2962,5924,-2433,-0.15178509503558332,0.9965590197173767,False
2760,5520,-2433,0.4253213083301104,0.9819073228541174,True
2796,5592,-2433,-0.32789471651291785,1.0110646177081206,False
2713,5426,-2433,0.1847104747810833,1.0151933635109065,False
2627,5254,-2433,0.3764095260975166,0.9997178212106277,True
2624,5248,-2433,-0.6226995198205938,1.022919112668187,True
2846,5692,-2433,-0.828497024780246,1.0068471485404988,True
2671,5342,-2433,0.06167984984797165,1.0015403184168359,True
2742,5484,-2433,-0.32789471651291785,0.9994849080624607,False
2898,5796,-2433,0.18947982122108065,1.0085983356146746,False
2662,5324,-2433,-0.13826430117118466,1.0040609401884866,True
2742,5484,-2433,0.5161782871149584,0.9960959126171953,False
2962,5924,-2433,-0.00811320161175029,1.0060794756700575,True
2916,5832,-2433,-0.6929095952606542,1.020598450017374,False
2651,5302,-2433,-1.2208436499710222,1.0010618291944022,False
2858,5716,-2433,0.3764095260975166,0.9784708648424248,False
2961,5922,-2433,3.0768603701805035,1.0019298964177292,True
2653,5306,-2433,0.9528745472029388,1.019920366359593,True
2803,5606,-2433,-1.0861262991814098,1.006314186062724,False
2761,5522,-2433,1.6725723868377034,0.9989794360937115,False
2729,5458,-2433,-1.6320148850264173,1.0090654415710996,True
2991,5982,-2433,1.0488641418753621,1.0090654415710996,False
2796,5592,-2433,-0.8516621743343933,1.0174486140662349,True
2661,5322,-2433,0.9134737320174066,1.0188928245425026,False
2931,5862,-2433,-0.6929095952606542,0.9939949336458603,True
2834,5668,-2433,-0.20812225035727522,1.0071250444209217,False
2895,5790,-2433,-0.07587145068502332,0.9951537143539992,False
2962,5924,-2433,0.07227896538428889,0.9942481355035648,True
2867,5734,-2433,-0.9564363768180087,0.9910197277367554,False
2916,5832,-2433,0.5008315910042116,0.9919970671839262,True
2743,5486,-2433,-0.6654222981294605,1.0024260281305495,False
2718,5436,-2433,-1.2308643164339552,0.9794083951630768,True
2872,5744,-2433,-1.1913034972026486,0.9914838275981329,True
2838,5676,-2433,0.5863640187550933,0.9960959126171953,True
2630,5260,-2433,0.3764095260975166,0.9801916352907737,True
2631,5262,-2433,2.0574954697116987,0.9947910709609624,True
2630,5260,-2433,-1.1913034972026486,0.9812499261252806,False
2852,5704,-2433,0.8861911885847956,1.0045134754786462,True
2746,5492,-2433,-0.828497024780246,0.999981712411559,False
2880,5760,-2433,-0.0332299906444608,1.0110646177081206,True
2904,5808,-2433,-1.3525086894407223,1.0111793382272716,True
2752,5504,-2433,1.3510728924131392,1.0010908297034984,True
2730,5460,-2433,1.1282397832688376,0.9939917036090409,False
2852,5704,-2433,0.8108082731597821,0.9874343466405456,True
2671,5342,-2433,-0.9799255747822445,0.9884139673634051,True
2743,5486,-2433,1.2920603343265227,1.0055196425933184,False
2910,5820,-2433,-0.00811320161175029,1.0073994405137932,True
2900,5800,-2433,0.32692737376416264,1.0115499756054163,True
2673,5346,-2433,2.1531824575115563,1.0151933635109065,True
2844,5688,-2433,1.246085192497629,1.0040684763513978,True
2863,5726,-2433,-1.1509935774223028,1.0236540777199998,False
2716,5432,-2433,0.5008315910042116,0.9957000859138516,True
2942,5884,-2433,0.5055892418358746,0.9960288466843215,True
2646,5292,-2433,-0.370508098590029,0.9709133925551949,False
2867,5734,-2433,-2.2012434734509183,1.0013807840841755,True
2700,5400,-2433,0.3376026620752022,1.006314186062724,True
2711,5422,-2433,1.1526481032616924,1.0068471485404988,False
2927,5854,-2433,0.18517553682991406,1.0063818699884857,True
2642,5284,-2433,0.3112501545435361,1.0120750319495193,True
2775,5550,-2433,-1.0701915628943317,0.9864713411103596,False
2711,5422,-2433,-0.5621680265783021,1.0038505516793783,False
2921,5842,-2433,-0.3078084711388841,1.0090654415710996,True
2751,5502,-2433,-0.20219265243389406,1.0076747934455412,True
2923,5846,-2433,-0.7076694656187807,0.9942481355035648,True
2706,5412,-2433,-0.41619440488525394,0.9884629367636963,True
2738,5476,-2433,0.8595848723435562,1.0133399818587692,False
2816,5632,-2433,0.1847104747810833,0.999981712411559,True
2637,5274,-2433,1.1526481032616924,0.9968732283034673,False
2697,5394,-2433,-1.3650217954266353,1.0139543408219918,False
2852,5704,-2433,-1.0363092473737703,0.9822056107457657,True
2679,5358,-2433,-0.2628908292082677,0.9831196567480233,False
2907,5814,-2433,-1.4974466686057486,1.0010908297034984,False
2918,5836,-2433,0.2790838583451852,1.002273259068232,True
2794,5588,-2433,0.3376026620752022,0.9976772649720053,False
2967,5934,-2433,0.5462842480036996,0.9963682444126718,True
2654,5308,-2433,1.7269638512334051,1.006072890151017,True
2906,5812,-2433,-0.47622087354465903,0.9942481355035648,False
2738,5476,-2433,-1.4974466686057486,1.0084445587207167,True
2636,5272,-2433,-1.2308643164339552,1.0001783225452976,True
2781,5562,-2433,0.9134737320174066,1.003090544381043,True
2799,5598,-2433,-0.15178509503558332,1.006932176016587,True
2792,5584,-2433,0.0976703767483354,1.0155790543231835,True
2830,5660,-2433,-0.45209033283308037,1.0010618291944022,True
2963,5926,-2433,-1.4575514994649306,1.0150273432630559,True
2954,5908,-2433,-0.7538621136909615,1.0220201392465962,True
2884,5768,-2433,0.02620475277403566,1.0066943837154247,True
2749,5498,-2433,-1.0363092473737703,0.9959397084558729,False
2790,5580,-2433,-0.5376457577798165,1.0155790543231835,False
2764,5528,-2433,0.5309756619640905,0.9866977374435866,True
2973,5946,-2433,-0.14705738150213865,0.9993276969280387,True
2772,5544,-2433,-0.6671890847775054,0.9922938204987466,False
2931,5862,-2433,1.368079350488601,0.9920428233647939,False
2651,5302,-2433,-1.4575514994649306,1.0009715578708624,False
2856,5712,-2433,-1.4974466686057486,0.9988701887689339,True
2937,5874,-2433,0.7569886166453519,0.9969093376326174,True
2633,5266,-2433,0.7216720640432351,0.9977305753386208,True
2759,5518,-2433,-0.47622087354465903,0.9939917036090409,True
2947,5894,-2433,0.6351718016819695,1.0002979616512142,False
2768,5536,-2433,-0.5505368494915835,0.999981712411559,False
2838,5676,-2433,0.3696421921980939,0.9939949336458603,False
2854,5708,-2433,1.849362141386381,1.0018699020972466,False
2644,5288,-2433,-0.5505368494915835,1.0101562788399447,False
2884,5768,-2433,1.4288577078135674,0.9870189609631285,False
2718,5436,-2433,-0.03703679704841202,1.0000358260183277,True
2867,5734,-2433,-0.8049664808525608,0.9980701863223931,False
2768,5536,-2433,-0.47622087354465903,0.9961722159829044,False
2929,5858,-2433,-0.3574454228104272,0.9848558593760188,False
2973,5946,-2433,-0.3078084711388841,0.9910197277367554,False
2977,5954,-2433,-1.4063174636718339,1.0007991526374003,True
2922,5844,-2433,-0.14705738150213865,0.9894185356870558,False
2627,5254,-2433,-0.6226995198205938,0.9955034980615719,True
2789,5578,-2433,1.3621324036850793,1.0095753716327978,False
2737,5474,-2433,-0.6536791406374189,0.9991298477668187,False
2622,5244,-2433,1.2378163119734618,0.9935510414135567,True
2933,5866,-2433,-0.3431922754974105,1.020598450017374,True
2932,5864,-2433,0.21645858958197486,0.9939949336458603,True
2787,5574,-2433,-0.2666523292344148,1.0095753716327978,False
2756,5512,-2433,-0.7170161491279362,1.0068471485404988,True
2924,5848,-2433,0.4940301862827388,0.9833841901082201,True
2954,5908,-2433,-1.4575514994649306,1.0076747934455412,True
2936,5872,-2433,-0.1702582467959055,1.0109848487605182,False
2786,5572,-2433,0.1847104747810833,1.0016663789531184,False
2642,5284,-2433,-1.1509935774223028,1.0115291325620481,False
2684,5368,-2433,-0.573601772896901,1.011273500893555,True
2830,5660,-2433,-1.8707919210258557,0.9951601566039945,True
2821,5642,-2433,-0.29660745906979835,1.019920366359593,True
2868,5736,-2433,-0.46531045678005334,1.0029967197733793,False
2744,5488,-2433,0.7533416211045325,1.0129500714993842,True
2631,5262,-2433,-2.025807873111377,1.011910906831462,False
2651,5302,-2433,-0.016610342325908987,0.9828429168136187,True
2951,5902,-2433,-0.7146806769904318,0.9933164183600911,True
2824,5648,-2433,-0.8176823966051338,0.9916290986638496,False
2920,5840,-2433,-0.6929095952606542,1.0013807840841755,True
2957,5914,-2433,-0.14705738150213865,1.0015403184168359,False
2724,5448,-2433,0.10343812930810638,0.999036153636851,True
2856,5712,-2433,0.2436872114919123,0.9870189609631285,True
2638,5276,-2433,0.8891538247878059,0.9892967945134816,True
2631,5262,-2433,-0.8516621743343933,1.0005500293603338,True
2637,5274,-2433,0.9134737320174066,0.9886695765262253,False
2652,5304,-2433,0.5885784044206096,1.013558053394315,False
2751,5502,-2433,0.5995775412453558,1.0166514238254378,False
2807,5614,-2433,0.1722543864110375,1.006072890151017,True
2942,5884,-2433,-0.016610342325908987,1.0063818699884857,False
2752,5504,-2433,0.1722543864110375,1.0008939527893161,False
2885,5770,-2433,-2.899513879868482,0.9988701887689339,False
2803,5606,-2433,1.3032780373160637,1.0010908297034984,False
2911,5822,-2433,0.29094736433948537,0.991223826431371,False
2895,5790,-2433,-0.29983819627488056,1.0038505516793783,False
2772,5544,-2433,0.0976703767483354,1.0057535672452012,False
2876,5752,-2433,0.7310006267854814,1.0057535672452012,True
2916,5832,-2433,0.632407739055521,1.006314186062724,False
2791,5582,-2433,1.2378163119734618,0.9981591313298408,True
2764,5528,-2433,-0.08310557262869477,1.0071250444209217,True
2886,5772,-2433,-0.057390703001542406,0.9789541720123467,True
2769,5538,-2433,0.44426331148603976,0.9969093376326174,False
2929,5858,-2433,0.7077519354554754,0.9997178212106277,True
2869,5738,-2433,2.5797093376543185,1.0076747934455412,False
2964,5928,-2433,-2.2012434734509183,0.9914838275981329,True
2816,5632,-2433,0.8282296901846228,0.9852887359462649,True
2711,5422,-2433,-1.92767257934561,0.9974737513119736,True
2696,5392,-2433,-0.1702582467959055,0.9916301964556041,True
2950,5900,-2433,-0.47383934707091613,0.9932394563345119,True
2696,5392,-2433,-0.5240883979345925,1.0003433338856884,False
2706,5412,-2433,1.2378163119734618,1.0053420786237468,True
2917,5834,-2433,0.4795075480016086,0.9994116714586848,True
2961,5922,-2433,-0.5976676832548571,1.0188928245425026,False
2745,5490,-2433,0.8861911885847956,0.9992207726432148,False
2771,5542,-2433,-0.1599385299634271,1.0129869329099341,False
2671,5342,-2433,0.8861911885847956,0.9916290986638496,False
2721,5442,-2433,-1.6270049208667487,1.0069593210094085,False
2902,5804,-2433,-1.2141886127877322,1.0081026004437534,True
2786,5572,-2433,0.4795075480016086,0.9929875045559592,True
2695,5390,-2433,0.4940301862827388,0.9870189609631285,True
2853,5706,-2433,-0.7798529462216388,0.9916290986638496,True
2769,5538,-2433,-0.7589706989033448,0.9987528184176352,False
2941,5882,-2433,-1.4974466686057486,1.0105077429047211,False
2697,5394,-2433,0.15532499919940146,1.0172569379281478,True
2880,5760,-2433,-0.21344715171184725,0.9894185356870558,False
2665,5330,-2433,-0.4108142879545848,1.0109848487605182,False
2781,5562,-2433,0.7077519354554754,0.9974737513119736,False
2752,5504,-2433,0.249548189598077,0.9852887359462649,True
2721,5442,-2433,-0.3078084711388841,0.9985063850435036,True
2721,5442,-2433,-0.4911537471421047,0.9941925890944355,True
2863,5726,-2433,-0.3078084711388841,1.0120750319495193,False
2928,5856,-2433,1.849362141386381,1.0039752775657316,False
2673,5346,-2433,-0.6083507646793376,1.0118189004255889,False
2978,5956,-2433,0.8108082731597821,1.0015403184168359,False
2735,5470,-2433,-0.8516621743343933,0.9928868008945343,False
2963,5926,-2433,-0.13826430117118466,1.0150273432630559,False
2826,5652,-2433,0.5773635251066616,1.0040609401884866,False
2647,5294,-2433,-1.5841359430054898,0.9974737513119736,False
2775,5550,-2433,-1.1913034972026486,1.0091262032254045,False
2820,5640,-2433,-0.5924642591528942,1.0003433338856884,False
2949,5898,-2433,1.0488641418753621,0.9992207726432148,False
